date,pm10,pm2_5,nitrogen_dioxide,ozone
2020-01-01 00:00:00+00:00,17.4875,13.1625,8.6125,35.4167
2020-01-02 00:00:00+00:00,10.1167,7.7375,8.3125,27.125
2020-01-03 00:00:00+00:00,5.7458,3.9583,4.7333,55.5417
2020-01-04 00:00:00+00:00,11.7458,7.0667,7.0125,50.25
2020-01-05 00:00:00+00:00,10.5917,6.8625,5.0583,47.375
2020-01-06 00:00:00+00:00,9.4042,6.5417,7.5542,46.8333
2020-01-07 00:00:00+00:00,13.6833,9.2167,6.2042,45.9583
2020-01-08 00:00:00+00:00,4.7333,4.0208,6.125,36.5833
2020-01-09 00:00:00+00:00,2.8333,2.6292,3.4792,50.625
2020-01-10 00:00:00+00:00,4.1625,2.7875,5.9167,60.0
2020-01-11 00:00:00+00:00,10.0792,7.4292,5.0917,51.7917
2020-01-12 00:00:00+00:00,7.95,5.775,3.6333,53.6667
2020-01-13 00:00:00+00:00,4.925,3.8708,3.4625,52.1667
2020-01-14 00:00:00+00:00,3.4417,2.7833,3.2167,59.3333
2020-01-15 00:00:00+00:00,6.1625,4.225,3.8833,63.0833
2020-01-16 00:00:00+00:00,8.55,5.85,4.5792,53.6667
2020-01-17 00:00:00+00:00,5.5417,3.75,4.8083,62.4167
2020-01-18 00:00:00+00:00,8.7542,5.0667,6.375,55.2917
2020-01-19 00:00:00+00:00,14.3167,9.2083,11.2917,45.7917
2020-01-20 00:00:00+00:00,11.9083,7.35,8.8208,49.3333
2020-01-21 00:00:00+00:00,13.425,9.2083,13.4708,37.2083
2020-01-22 00:00:00+00:00,17.975,14.3208,18.4083,27.375
2020-01-23 00:00:00+00:00,8.8167,6.9583,8.775,37.2917
2020-01-24 00:00:00+00:00,29.5708,23.9583,14.9208,20.8333
2020-01-25 00:00:00+00:00,24.625,18.6042,12.1083,28.0417
2020-01-26 00:00:00+00:00,26.1083,20.2375,11.2875,31.625
2020-01-27 00:00:00+00:00,5.6458,4.4833,3.5875,58.8333
2020-01-28 00:00:00+00:00,2.7958,1.8583,3.2875,77.125
2020-01-29 00:00:00+00:00,5.3292,2.8625,3.6333,72.1667
2020-01-30 00:00:00+00:00,5.4875,3.4958,5.8875,54.5
2020-01-31 00:00:00+00:00,2.9708,2.3625,4.1375,55.5833
2020-02-01 00:00:00+00:00,2.975,1.9625,2.15,64.75
2020-02-02 00:00:00+00:00,4.1958,2.3042,1.8125,65.375
2020-02-03 00:00:00+00:00,3.75,2.075,3.175,71.125
2020-02-04 00:00:00+00:00,4.6625,2.3875,5.3167,67.8333
2020-02-05 00:00:00+00:00,8.8458,4.9417,7.2333,61.3333
2020-02-06 00:00:00+00:00,18.5958,13.9458,10.9917,39.3333
2020-02-07 00:00:00+00:00,20.1042,15.2917,15.5542,39.1667
2020-02-08 00:00:00+00:00,20.8542,14.5833,12.1708,36.9167
2020-02-09 00:00:00+00:00,7.4833,5.0,2.2542,63.9583
2020-02-10 00:00:00+00:00,5.1208,2.8167,1.6917,77.0833
2020-02-11 00:00:00+00:00,4.1208,2.3083,1.8458,78.9167
2020-02-12 00:00:00+00:00,5.3917,2.9542,4.025,68.1667
2020-02-13 00:00:00+00:00,4.8083,3.025,4.2917,65.75
2020-02-14 00:00:00+00:00,8.3333,4.775,5.3958,64.5417
2020-02-15 00:00:00+00:00,8.6833,4.9583,2.8458,64.2917
2020-02-16 00:00:00+00:00,4.85,3.1625,1.4292,67.0417
2020-02-17 00:00:00+00:00,3.6167,2.4542,2.5625,76.125
2020-02-18 00:00:00+00:00,5.8292,3.2667,3.8625,65.2917
2020-02-19 00:00:00+00:00,4.975,3.0333,3.3333,69.125
2020-02-20 00:00:00+00:00,5.15,3.5667,3.0333,69.125
2020-02-21 00:00:00+00:00,7.325,3.6792,5.0292,59.125
2020-02-22 00:00:00+00:00,7.375,4.225,4.3875,61.2917
2020-02-23 00:00:00+00:00,3.8167,2.3333,2.2333,60.6667
2020-02-24 00:00:00+00:00,2.875,2.1042,3.45,53.4167
2020-02-25 00:00:00+00:00,3.225,2.1417,2.5125,74.5
2020-02-26 00:00:00+00:00,3.675,2.5333,3.1333,72.6667
2020-02-27 00:00:00+00:00,4.5917,2.9083,6.1417,60.625
2020-02-28 00:00:00+00:00,8.7875,5.5208,6.3333,62.0417
2020-02-29 00:00:00+00:00,11.5333,6.7667,2.2458,66.8333
2020-03-01 00:00:00+00:00,3.25,2.125,1.7333,74.3333
2020-03-02 00:00:00+00:00,3.4875,2.575,4.4417,65.5833
2020-03-03 00:00:00+00:00,7.2083,4.2708,4.5958,64.25
2020-03-04 00:00:00+00:00,9.6875,6.0958,4.5792,61.2083
2020-03-05 00:00:00+00:00,2.5042,2.1792,4.8792,60.4167
2020-03-06 00:00:00+00:00,7.9542,6.4917,8.5542,54.8333
2020-03-07 00:00:00+00:00,13.7958,9.825,5.7125,67.0833
2020-03-08 00:00:00+00:00,5.9833,4.425,2.2083,71.2083
2020-03-09 00:00:00+00:00,5.4333,3.4458,2.9083,69.5417
2020-03-10 00:00:00+00:00,2.8083,2.0667,3.7792,60.5833
2020-03-11 00:00:00+00:00,3.575,2.625,3.0,57.4583
2020-03-12 00:00:00+00:00,4.8208,2.45,1.6708,76.0417
2020-03-13 00:00:00+00:00,7.7958,3.1167,3.1042,67.7083
2020-03-14 00:00:00+00:00,8.0875,4.2708,3.675,55.0
2020-03-15 00:00:00+00:00,5.6625,3.5208,2.0542,66.5
2020-03-16 00:00:00+00:00,17.1667,12.3833,8.1375,50.2083
2020-03-17 00:00:00+00:00,20.3208,15.4875,7.2792,53.1667
2020-03-18 00:00:00+00:00,19.8125,15.0333,5.7542,53.0417
2020-03-19 00:00:00+00:00,21.4625,15.6583,5.325,57.2917
2020-03-20 00:00:00+00:00,34.7125,28.0,11.6625,30.5
2020-03-21 00:00:00+00:00,4.0042,2.7875,3.175,58.0417
2020-03-22 00:00:00+00:00,5.275,3.4,2.45,73.0833
2020-03-23 00:00:00+00:00,6.1083,3.4208,3.075,77.5
2020-03-24 00:00:00+00:00,9.0042,5.6875,3.9958,77.0833
2020-03-25 00:00:00+00:00,16.7125,11.35,4.4458,84.4583
2020-03-26 00:00:00+00:00,20.7167,14.5917,4.6375,80.0417
2020-03-27 00:00:00+00:00,32.8667,22.8375,6.95,69.0417
2020-03-28 00:00:00+00:00,44.2958,29.6167,7.1125,77.1667
2020-03-29 00:00:00+00:00,6.9583,2.825,2.6208,73.625
2020-03-30 00:00:00+00:00,7.1708,3.8958,6.0208,69.2917
2020-03-31 00:00:00+00:00,14.5875,9.85,5.3208,67.625
2020-04-01 00:00:00+00:00,18.4458,12.5,7.9792,70.875
2020-04-02 00:00:00+00:00,24.3917,18.2875,7.4667,66.4167
2020-04-03 00:00:00+00:00,15.4625,9.1583,5.25,64.3333
2020-04-04 00:00:00+00:00,13.8958,8.3542,3.625,75.4583
2020-04-05 00:00:00+00:00,16.1417,10.9625,3.575,89.5417
2020-04-06 00:00:00+00:00,16.1792,10.1833,3.6,94.3333
2020-04-07 00:00:00+00:00,15.8667,10.0583,4.1417,76.125
2020-04-08 00:00:00+00:00,21.1833,12.3375,5.8,99.875
2020-04-09 00:00:00+00:00,25.9208,15.4667,6.725,101.5833
2020-04-10 00:00:00+00:00,20.0875,11.9958,4.9208,89.875
2020-04-11 00:00:00+00:00,12.0667,6.3667,3.225,90.7917
2020-04-12 00:00:00+00:00,14.7,9.6417,3.1917,94.3333
2020-04-13 00:00:00+00:00,15.6083,8.7292,3.0875,73.375
2020-04-14 00:00:00+00:00,12.3458,4.8125,3.3958,78.0833
2020-04-15 00:00:00+00:00,18.4375,10.1,5.2167,80.25
2020-04-16 00:00:00+00:00,17.5083,8.7583,4.8125,80.9167
2020-04-17 00:00:00+00:00,22.4292,11.45,4.4833,76.9583
2020-04-18 00:00:00+00:00,14.7917,8.7583,3.8667,63.5417
2020-04-19 00:00:00+00:00,21.775,17.5458,4.3625,61.875
2020-04-20 00:00:00+00:00,12.5,4.6958,3.3875,87.5
2020-04-21 00:00:00+00:00,14.3375,5.7625,3.6708,94.75
2020-04-22 00:00:00+00:00,15.7917,6.9042,4.0042,96.125
2020-04-23 00:00:00+00:00,17.0417,7.2708,4.8458,99.0
2020-04-24 00:00:00+00:00,25.075,14.3875,6.5625,101.5833
2020-04-25 00:00:00+00:00,17.6208,10.475,4.3792,76.0
2020-04-26 00:00:00+00:00,19.7708,12.4167,4.075,88.3333
2020-04-27 00:00:00+00:00,17.8042,10.1208,4.6625,84.8333
2020-04-28 00:00:00+00:00,8.55,5.1875,2.8625,71.2083
2020-04-29 00:00:00+00:00,6.4208,3.8792,2.5333,68.75
2020-04-30 00:00:00+00:00,3.4,2.0542,1.6458,71.9583
2020-05-01 00:00:00+00:00,3.6042,2.3417,1.3458,69.7083
2020-05-02 00:00:00+00:00,5.4833,3.1542,2.1833,71.25
2020-05-03 00:00:00+00:00,8.1875,4.5375,2.8167,64.125
2020-05-04 00:00:00+00:00,14.3208,11.0125,5.45,56.125
2020-05-05 00:00:00+00:00,12.8875,8.2292,4.85,71.5
2020-05-06 00:00:00+00:00,7.425,3.275,4.4667,84.7083
2020-05-07 00:00:00+00:00,9.3917,4.5875,5.8333,90.0417
2020-05-08 00:00:00+00:00,17.4375,9.275,6.7417,101.875
2020-05-09 00:00:00+00:00,15.0208,10.2333,5.4833,97.375
2020-05-10 00:00:00+00:00,13.0417,9.6875,3.3375,71.0
2020-05-11 00:00:00+00:00,13.2333,3.9125,3.1,69.3333
2020-05-12 00:00:00+00:00,8.6042,3.4167,4.0583,64.375
2020-05-13 00:00:00+00:00,14.1333,8.4708,6.0708,73.125
2020-05-14 00:00:00+00:00,9.3,3.8958,5.8458,71.5
2020-05-15 00:00:00+00:00,11.5792,4.8458,6.625,75.9167
2020-05-16 00:00:00+00:00,9.6833,5.1,4.125,84.9167
2020-05-17 00:00:00+00:00,8.0375,4.4708,3.3792,81.5
2020-05-18 00:00:00+00:00,8.9708,3.6917,3.8417,79.125
2020-05-19 00:00:00+00:00,9.7667,4.0208,5.2,85.5833
2020-05-20 00:00:00+00:00,12.4625,6.7583,5.3917,77.5
2020-05-21 00:00:00+00:00,13.2458,8.7875,4.4917,80.6667
2020-05-22 00:00:00+00:00,8.7917,4.4208,3.8625,65.2083
2020-05-23 00:00:00+00:00,6.6542,2.5958,2.0083,58.9167
2020-05-24 00:00:00+00:00,7.9667,3.7792,2.0875,60.2917
2020-05-25 00:00:00+00:00,11.2292,5.5208,4.3,65.125
2020-05-26 00:00:00+00:00,12.125,6.1583,4.8833,81.7083
2020-05-27 00:00:00+00:00,13.4458,6.3208,5.3375,93.375
2020-05-28 00:00:00+00:00,10.1958,3.5667,5.4333,76.125
2020-05-29 00:00:00+00:00,8.25,2.5333,3.6458,87.0417
2020-05-30 00:00:00+00:00,6.725,2.75,3.2542,83.375
2020-05-31 00:00:00+00:00,5.0917,2.5625,2.4333,79.4167
2020-06-01 00:00:00+00:00,6.1625,3.2,3.1375,82.4583
2020-06-02 00:00:00+00:00,10.8417,3.5917,4.0208,98.5833
2020-06-03 00:00:00+00:00,11.6333,5.2667,5.4125,94.25
2020-06-04 00:00:00+00:00,16.225,10.5625,6.5958,61.6667
2020-06-05 00:00:00+00:00,5.7958,3.3917,2.8375,53.375
2020-06-06 00:00:00+00:00,4.9417,2.7208,1.8,61.5833
2020-06-07 00:00:00+00:00,3.9292,2.0,2.0833,62.5833
2020-06-08 00:00:00+00:00,5.7667,3.5667,4.9042,55.9583
2020-06-09 00:00:00+00:00,20.7125,15.2583,6.7208,52.6667
2020-06-10 00:00:00+00:00,22.4875,16.6333,8.8958,47.875
2020-06-11 00:00:00+00:00,12.6208,9.2958,4.0792,66.4167
2020-06-12 00:00:00+00:00,7.7125,4.7417,3.8208,64.1667
2020-06-13 00:00:00+00:00,5.1708,3.0,2.3,64.3333
2020-06-14 00:00:00+00:00,5.1083,2.725,2.8458,60.4167
2020-06-15 00:00:00+00:00,6.7167,3.1875,3.8875,57.5
2020-06-16 00:00:00+00:00,5.6917,2.9083,3.9208,57.125
2020-06-17 00:00:00+00:00,5.325,2.9417,3.9083,47.1667
2020-06-18 00:00:00+00:00,5.5625,2.8833,2.475,57.3333
2020-06-19 00:00:00+00:00,5.3458,2.4333,3.4375,56.875
2020-06-20 00:00:00+00:00,5.4208,2.65,3.2583,56.25
2020-06-21 00:00:00+00:00,5.9917,3.1708,2.35,56.6667
2020-06-22 00:00:00+00:00,12.3792,5.9958,2.8,61.3333
2020-06-23 00:00:00+00:00,14.4042,6.45,4.3167,94.4167
2020-06-24 00:00:00+00:00,12.1625,5.2167,4.3208,97.2083
2020-06-25 00:00:00+00:00,9.7625,3.9167,3.8625,99.625
2020-06-26 00:00:00+00:00,13.4042,7.3833,4.2917,87.9583
2020-06-27 00:00:00+00:00,6.9042,3.725,2.0875,64.4583
2020-06-28 00:00:00+00:00,3.875,2.4083,1.5,53.75
2020-06-29 00:00:00+00:00,5.625,2.2833,1.6875,60.0417
2020-06-30 00:00:00+00:00,6.9,2.9875,3.1417,50.25
2020-07-01 00:00:00+00:00,4.675,2.9583,2.3,33.4167
2020-07-02 00:00:00+00:00,5.7167,2.8583,2.1625,39.9167
2020-07-03 00:00:00+00:00,5.9125,2.8042,2.375,50.875
2020-07-04 00:00:00+00:00,7.0667,3.5542,2.825,48.25
2020-07-05 00:00:00+00:00,4.2,2.6333,1.2958,35.875
2020-07-06 00:00:00+00:00,7.7,2.875,2.125,55.625
2020-07-07 00:00:00+00:00,6.7958,2.5917,3.3375,59.3333
2020-07-08 00:00:00+00:00,5.525,2.6375,2.2958,41.9167
2020-07-09 00:00:00+00:00,6.4167,2.65,2.3292,35.125
2020-07-10 00:00:00+00:00,4.05,2.05,3.1917,48.7083
2020-07-11 00:00:00+00:00,6.6875,3.3417,4.0542,63.5417
2020-07-12 00:00:00+00:00,8.7042,4.8625,3.6583,72.75
2020-07-13 00:00:00+00:00,7.375,3.475,4.0875,89.5
2020-07-14 00:00:00+00:00,8.3917,4.7625,4.2542,68.9167
2020-07-15 00:00:00+00:00,11.5208,7.4417,4.325,47.875
2020-07-16 00:00:00+00:00,8.1875,5.1625,4.5083,34.9167
2020-07-17 00:00:00+00:00,10.85,6.6375,5.0667,38.2083
2020-07-18 00:00:00+00:00,12.5458,6.2167,3.7583,55.125
2020-07-19 00:00:00+00:00,13.3208,6.075,3.3625,58.875
2020-07-20 00:00:00+00:00,11.3,5.9917,4.0958,57.9583
2020-07-21 00:00:00+00:00,7.8292,3.0417,3.9083,68.0
2020-07-22 00:00:00+00:00,10.475,4.2292,4.9875,77.125
2020-07-23 00:00:00+00:00,8.5833,3.0875,4.0583,77.2083
2020-07-24 00:00:00+00:00,7.9125,2.9292,3.1958,56.875
2020-07-25 00:00:00+00:00,7.3125,2.9542,2.55,52.5
2020-07-26 00:00:00+00:00,4.5792,2.2958,1.8292,48.6667
2020-07-27 00:00:00+00:00,8.0083,2.6792,3.025,63.4583
2020-07-28 00:00:00+00:00,7.3125,2.3708,1.8667,55.4167
2020-07-29 00:00:00+00:00,8.8208,3.1708,2.9458,60.375
2020-07-30 00:00:00+00:00,10.4042,3.55,4.4417,83.5417
2020-07-31 00:00:00+00:00,13.7333,4.4458,5.0667,111.4583
2020-08-01 00:00:00+00:00,12.4375,5.925,3.3958,72.7917
2020-08-02 00:00:00+00:00,7.1083,3.1333,2.5667,58.5833
2020-08-03 00:00:00+00:00,8.2833,4.3042,4.3833,60.2917
2020-08-04 00:00:00+00:00,7.7958,4.8292,4.2958,65.625
2020-08-05 00:00:00+00:00,9.3958,3.0958,5.5042,77.375
2020-08-06 00:00:00+00:00,8.6542,3.7083,5.6625,91.3333
2020-08-07 00:00:00+00:00,11.2417,4.5292,6.0875,98.7083
2020-08-08 00:00:00+00:00,15.2625,7.3,5.2917,106.8333
2020-08-09 00:00:00+00:00,16.4333,9.325,4.2542,117.2917
2020-08-10 00:00:00+00:00,17.6667,11.1042,4.475,112.9583
2020-08-11 00:00:00+00:00,22.6833,13.3,5.3125,111.2917
2020-08-12 00:00:00+00:00,20.0458,11.3583,5.1625,106.375
2020-08-13 00:00:00+00:00,16.0417,8.4,4.9208,89.9583
2020-08-14 00:00:00+00:00,8.1375,3.7333,3.8,78.5833
2020-08-15 00:00:00+00:00,9.6583,6.2667,3.95,71.9167
2020-08-16 00:00:00+00:00,9.6167,5.7417,3.6458,76.0417
2020-08-17 00:00:00+00:00,6.7708,3.15,3.5583,57.4583
2020-08-18 00:00:00+00:00,6.5333,3.9208,4.375,54.2083
2020-08-19 00:00:00+00:00,6.525,2.9958,3.5333,59.2917
2020-08-20 00:00:00+00:00,6.9583,3.2792,4.375,71.1667
2020-08-21 00:00:00+00:00,8.2208,3.4875,4.1583,70.8333
2020-08-22 00:00:00+00:00,8.3625,3.0292,2.5708,63.2083
2020-08-23 00:00:00+00:00,4.8208,2.3958,2.125,53.5833
2020-08-24 00:00:00+00:00,5.1792,2.1542,2.3583,54.4167
2020-08-25 00:00:00+00:00,7.4375,3.3,3.1583,57.3333
2020-08-26 00:00:00+00:00,6.7792,2.4583,1.5917,64.375
2020-08-27 00:00:00+00:00,8.9792,2.7542,3.0667,55.25
2020-08-28 00:00:00+00:00,5.2083,2.4542,2.8208,45.2917
2020-08-29 00:00:00+00:00,4.1833,2.5333,3.3792,46.8333
2020-08-30 00:00:00+00:00,5.7792,3.1458,3.5,53.8333
2020-08-31 00:00:00+00:00,6.0875,2.5417,5.0125,54.6667
2020-09-01 00:00:00+00:00,10.8625,6.075,8.725,44.9167
2020-09-02 00:00:00+00:00,12.6292,7.4542,7.9083,59.4583
2020-09-03 00:00:00+00:00,11.7125,5.8458,6.6583,65.875
2020-09-04 00:00:00+00:00,8.525,4.6917,6.0625,53.9583
2020-09-05 00:00:00+00:00,7.0958,3.7542,5.3292,48.0833
2020-09-06 00:00:00+00:00,6.8667,2.8292,4.5792,51.25
2020-09-07 00:00:00+00:00,6.4125,3.0458,5.0208,55.4167
2020-09-08 00:00:00+00:00,6.8875,3.075,5.1292,50.875
2020-09-09 00:00:00+00:00,8.65,4.4042,5.0,39.9583
2020-09-10 00:00:00+00:00,8.0625,3.8542,4.7042,53.75
2020-09-11 00:00:00+00:00,9.4292,3.8375,6.4292,59.2917
2020-09-12 00:00:00+00:00,11.2375,5.45,4.6208,64.1667
2020-09-13 00:00:00+00:00,10.1875,4.6167,4.8917,61.8333
2020-09-14 00:00:00+00:00,15.0375,6.4458,6.3417,100.0417
2020-09-15 00:00:00+00:00,18.5292,7.9417,6.025,101.75
2020-09-16 00:00:00+00:00,24.6542,12.2083,8.0458,107.6667
2020-09-17 00:00:00+00:00,17.4292,8.675,5.4042,69.0833
2020-09-18 00:00:00+00:00,13.4208,5.6667,4.825,85.2083
2020-09-19 00:00:00+00:00,15.7583,7.125,5.8792,82.5833
2020-09-20 00:00:00+00:00,15.2917,5.5875,6.625,92.875
2020-09-21 00:00:00+00:00,15.925,6.575,8.7167,96.9583
2020-09-22 00:00:00+00:00,22.6458,10.7833,8.7542,102.1667
2020-09-23 00:00:00+00:00,17.4917,9.3125,5.2333,76.0417
2020-09-24 00:00:00+00:00,4.0833,2.4083,2.6708,62.5
2020-09-25 00:00:00+00:00,3.3833,1.8667,3.4375,52.7917
2020-09-26 00:00:00+00:00,4.4458,2.5208,3.8333,51.125
2020-09-27 00:00:00+00:00,3.4917,2.225,3.1458,45.9583
2020-09-28 00:00:00+00:00,3.4292,2.4125,4.9792,27.5833
2020-09-29 00:00:00+00:00,10.4875,7.0458,6.6375,35.8333
2020-09-30 00:00:00+00:00,10.4208,6.8125,4.1667,37.25
2020-10-01 00:00:00+00:00,6.3917,3.9375,4.3083,46.5
2020-10-02 00:00:00+00:00,6.075,3.5542,6.9583,43.125
2020-10-03 00:00:00+00:00,3.0833,2.1375,2.6542,53.5
2020-10-04 00:00:00+00:00,2.875,1.8625,1.3333,56.5833
2020-10-05 00:00:00+00:00,2.7125,1.9042,3.4292,49.5833
2020-10-06 00:00:00+00:00,3.5042,2.075,2.1833,54.8333
2020-10-07 00:00:00+00:00,5.5583,2.3167,2.8625,50.9583
2020-10-08 00:00:00+00:00,5.9417,3.4958,3.6708,45.5833
2020-10-09 00:00:00+00:00,4.5667,2.6083,3.4917,45.5
2020-10-10 00:00:00+00:00,5.375,2.5792,3.0875,52.5833
2020-10-11 00:00:00+00:00,5.3042,3.1042,3.8458,46.875
2020-10-12 00:00:00+00:00,8.5875,4.6625,4.4208,43.5
2020-10-13 00:00:00+00:00,8.8042,5.425,4.775,42.125
2020-10-14 00:00:00+00:00,11.7208,8.3833,9.0667,37.5417
2020-10-15 00:00:00+00:00,13.7375,9.65,10.5417,29.5
2020-10-16 00:00:00+00:00,19.5333,15.1583,14.1917,22.9167
2020-10-17 00:00:00+00:00,20.4667,14.9833,8.9125,29.625
2020-10-18 00:00:00+00:00,20.1125,14.0792,5.5833,30.375
2020-10-19 00:00:00+00:00,13.5292,9.4833,5.3458,43.4583
2020-10-20 00:00:00+00:00,9.9417,6.1292,5.0458,49.4583
2020-10-21 00:00:00+00:00,10.8375,4.2333,2.6875,65.25
2020-10-22 00:00:00+00:00,11.0208,5.5292,3.4,55.7917
2020-10-23 00:00:00+00:00,7.6125,4.5,4.55,50.0833
2020-10-24 00:00:00+00:00,5.9042,3.6333,2.075,52.625
2020-10-25 00:00:00+00:00,2.7833,2.1625,1.6542,53.75
2020-10-26 00:00:00+00:00,4.7958,2.6583,2.9,55.7917
2020-10-27 00:00:00+00:00,5.4542,2.675,2.7375,53.0
2020-10-28 00:00:00+00:00,5.5042,2.7,2.4875,57.5417
2020-10-29 00:00:00+00:00,5.3208,2.775,3.8417,53.875
2020-10-30 00:00:00+00:00,6.2667,3.7292,3.9458,55.0833
2020-10-31 00:00:00+00:00,7.1917,3.9917,2.3083,54.4167
2020-11-01 00:00:00+00:00,3.9917,2.5333,1.7875,48.7083
2020-11-02 00:00:00+00:00,4.3917,2.4417,1.8167,49.8333
2020-11-03 00:00:00+00:00,9.4333,3.6208,3.9333,56.0
2020-11-04 00:00:00+00:00,9.3833,4.5875,7.0458,38.6667
2020-11-05 00:00:00+00:00,15.4458,10.5375,8.925,37.5
2020-11-06 00:00:00+00:00,10.2792,6.0417,7.9583,46.9583
2020-11-07 00:00:00+00:00,18.1708,12.3833,11.3583,29.2917
2020-11-08 00:00:00+00:00,16.6833,11.1708,8.7958,30.7917
2020-11-09 00:00:00+00:00,17.75,11.6083,10.9958,33.875
2020-11-10 00:00:00+00:00,18.7625,13.125,9.2292,24.5417
2020-11-11 00:00:00+00:00,10.8583,7.5875,5.4042,30.2083
2020-11-12 00:00:00+00:00,10.9792,6.1042,5.9083,47.0417
2020-11-13 00:00:00+00:00,9.4042,5.6,5.2583,37.5833
2020-11-14 00:00:00+00:00,12.1458,8.6583,3.7458,42.5833
2020-11-15 00:00:00+00:00,7.3,4.5625,1.7833,56.625
2020-11-16 00:00:00+00:00,6.9125,2.925,3.3,59.4583
2020-11-17 00:00:00+00:00,10.0917,4.9167,5.3292,46.5833
2020-11-18 00:00:00+00:00,8.0125,3.9458,4.425,50.5833
2020-11-19 00:00:00+00:00,6.1333,3.0667,4.9,55.75
2020-11-20 00:00:00+00:00,12.9833,7.3917,9.8583,37.4583
2020-11-21 00:00:00+00:00,11.3083,7.2333,5.9,46.125
2020-11-22 00:00:00+00:00,13.85,9.6,5.0208,41.9583
2020-11-23 00:00:00+00:00,11.3625,8.7875,5.4542,30.5833
2020-11-24 00:00:00+00:00,11.3292,8.3792,8.8375,33.5833
2020-11-25 00:00:00+00:00,20.5917,16.4958,9.4,28.7083
2020-11-26 00:00:00+00:00,24.9625,19.4542,15.8625,23.5
2020-11-27 00:00:00+00:00,22.2125,17.5083,19.4542,18.375
2020-11-28 00:00:00+00:00,13.1,9.5708,11.475,42.2083
2020-11-29 00:00:00+00:00,15.7375,12.3417,6.9917,31.2083
2020-11-30 00:00:00+00:00,21.925,18.5167,10.0708,22.5
2020-12-01 00:00:00+00:00,6.55,4.0208,8.8375,43.8333
2020-12-02 00:00:00+00:00,8.8042,6.5708,7.325,40.2083
2020-12-03 00:00:00+00:00,6.2333,4.5625,5.4375,39.25
2020-12-04 00:00:00+00:00,3.6333,2.5625,3.325,55.375
2020-12-05 00:00:00+00:00,5.7792,4.4542,5.1125,47.9167
2020-12-06 00:00:00+00:00,15.7542,12.4042,7.8083,26.0833
2020-12-07 00:00:00+00:00,13.5833,10.6958,6.9458,23.2917
2020-12-08 00:00:00+00:00,13.4792,11.1083,8.7375,29.2917
2020-12-09 00:00:00+00:00,13.425,11.3625,8.3917,30.5
2020-12-10 00:00:00+00:00,13.2,10.8208,8.5333,34.75
2020-12-11 00:00:00+00:00,6.4125,5.8458,7.9917,32.4167
2020-12-12 00:00:00+00:00,6.9583,5.5042,6.325,37.4167
2020-12-13 00:00:00+00:00,6.8125,4.3833,3.0083,47.8333
2020-12-14 00:00:00+00:00,3.4083,2.5167,5.5958,41.5
2020-12-15 00:00:00+00:00,4.8875,3.875,8.5792,34.7917
2020-12-16 00:00:00+00:00,6.25,4.6417,5.5,45.2083
2020-12-17 00:00:00+00:00,5.7417,3.6792,5.3,48.7917
2020-12-18 00:00:00+00:00,6.3417,4.1583,4.5875,48.25
2020-12-19 00:00:00+00:00,6.8417,4.95,4.0208,46.3333
2020-12-20 00:00:00+00:00,6.8708,3.5542,2.975,52.6667
2020-12-21 00:00:00+00:00,3.5833,2.5333,3.0167,49.8333
2020-12-22 00:00:00+00:00,2.7583,1.875,4.0667,49.9583
2020-12-23 00:00:00+00:00,2.5458,1.85,3.475,51.7917
2020-12-24 00:00:00+00:00,3.2417,1.7375,4.4208,59.7083
2020-12-25 00:00:00+00:00,6.7875,3.6083,5.3333,55.6667
2020-12-26 00:00:00+00:00,8.3167,5.7833,4.1458,54.4583
2020-12-27 00:00:00+00:00,2.0708,1.625,1.55,64.2083
2020-12-28 00:00:00+00:00,2.4417,1.8583,3.4125,61.0417
2020-12-29 00:00:00+00:00,6.9333,4.8917,5.2458,45.875
2020-12-30 00:00:00+00:00,8.1625,6.2,5.8125,41.1667
2020-12-31 00:00:00+00:00,5.3833,4.2542,5.8708,42.0833
2021-01-01 00:00:00+00:00,18.975,13.9542,11.2625,32.7083
2021-01-02 00:00:00+00:00,17.1042,13.25,9.15,29.3333
2021-01-03 00:00:00+00:00,17.5708,13.875,15.0208,21.7083
2021-01-04 00:00:00+00:00,12.5792,10.5875,12.5125,14.4167
2021-01-05 00:00:00+00:00,17.9875,14.975,17.8542,10.1667
2021-01-06 00:00:00+00:00,13.8167,10.4792,17.225,17.4167
2021-01-07 00:00:00+00:00,12.4958,9.4292,11.7375,33.4167
2021-01-08 00:00:00+00:00,15.8,11.5875,15.225,30.75
2021-01-09 00:00:00+00:00,13.3667,9.4792,13.7875,30.1667
2021-01-10 00:00:00+00:00,15.0708,9.8042,12.3667,42.4167
2021-01-11 00:00:00+00:00,15.5458,10.5417,12.4292,42.5833
2021-01-12 00:00:00+00:00,5.9167,3.8542,9.8125,54.4583
2021-01-13 00:00:00+00:00,9.1542,5.825,11.6208,48.125
2021-01-14 00:00:00+00:00,4.0542,2.6792,9.3667,53.6667
2021-01-15 00:00:00+00:00,15.2375,11.7208,17.6458,29.0
2021-01-16 00:00:00+00:00,17.8,14.25,14.4667,27.5833
2021-01-17 00:00:00+00:00,12.6,8.0083,9.3708,47.9167
2021-01-18 00:00:00+00:00,11.9958,7.15,11.6875,47.6667
2021-01-19 00:00:00+00:00,6.7083,4.45,6.0167,57.4583
2021-01-20 00:00:00+00:00,6.0458,3.9125,5.3042,61.6667
2021-01-21 00:00:00+00:00,4.3458,2.5708,3.4708,69.25
